signal_id,app_id,review_text,review_score,review_date,helpful_count
pm_app1_review_17643,1,It is great for send money to the Philippines for my fiance...... The transfer fee starts out big but drops after I select the card I have on file.... And after using it for a while I rack up points to skip a transfer fee once in a while..... A great place to send money,5,2023-11-02,4
pm_app1_review_17644,1,"This App works so perfectly, so easy to use and secured. I do a lot of money transfer, I hope one day we can be able to recieve the money and send it to our bank account electronically that would be awesome. Going to pickup the money in person is a lot of work sometimes.",5,2020-06-01,6
pm_app1_review_17645,1,"Pretty fast and easy to use however you should be able to use your rewards points when transferring money to inmates, especially if that's how you acquired the points.",5,2021-12-02,5
pm_app1_review_17646,1,"No more driving to a Western Union and driving in circles to find a parking spot. Just connect a debit card in my in-app account, type in the amount and person to send it to, then press send.",5,2024-03-17,1
pm_app1_review_17647,1,I have been using this app for over a year now and have not had any issues with it. It works great. Way more convenient than having to go form a line to send money. I definitely recommend it.,5,2024-03-01,1
pm_app1_review_17648,1,It works. Reliable international service (at least to Mexico). I haven't tried sending money to any other country. Cheaper and quicker than a wire. Excellent customer service.,5,2021-03-27,15
pm_app1_review_17649,1,"Smooth sailing and easy to do! No more waiting in long lines at the store! Or better yet, no more looking for a western union! Easy access at anytime, any place, or anywhere!",5,2024-04-08,1
pm_app1_review_17650,1,Easy to use. No issues with safety whatsoever. I recommend using it for transfers without having to go out. It helps to stop the spread of COVID-19.,5,2020-04-08,1
pm_app1_review_17651,1,Very easy to use. I was also able to start a transaction then go to the nearest location and finish which saved so much time. Even the representative was complimentary of how efficient it was to start on the app,5,2020-10-23,1
pm_app1_review_17652,1,I sent an international wire for the first time. I feel it went well. It asked me to correct all the recipients information which did not correspond. Even the email was in red till it could be confirmed.,5,2020-10-01,5
pm_app1_review_17653,1,Great App though. Makes Works much easier for us. Instead of lining up at the counter we can just send money using this App. The Fees and the rate too are wonderful,5,2023-08-15,3
pm_app1_review_17654,1,"Very easy and fast to transfer the money. System sometimes has issues and gets hung up but most of the time works fast. Also, accumulated points allow sometimes to transfer money without fees.",5,2020-05-20,6
pm_app1_review_17655,1,Perfect every time! Been using it for maybe 3 years now. I like that you can accumulate points and use them to pay the little transaction fee.,5,2024-07-02,2
pm_app1_review_17656,1,"I noticed that the Western Union exchange rate is always higher than their competitors, but they other competitors don't charge for their transfer. I am surprised at my recent transfer without charging from the Western Union. Is it a new thing, or just a promo?",5,2024-07-25,0
pm_app1_review_17657,1,"I like how secure it's this app. I feel very safe by sending money throught WU app and, the best part it's I can do it from anywhere I am. I don't have to go to an specific location. Thank you. 🙂",5,2019-06-24,5
pm_app1_review_17658,1,"The app works well, but the sign-on feature needs to improve. I have to enter my password several times before I am granted access to the account.",5,2024-09-27,0
pm_app1_review_17659,1,"Quick and easy no hassle with trying to talk to anyone,very simple to use plus you can send money from anywhere and don't have to walk into a store!",5,2024-03-18,1
pm_app1_review_17660,1,"Off and on but Transfer Rate-International is up front, lessor amt you send less loss and lessor fee, has absolutely nothing to do with W/U but service IS better than MG competitor. I am glad mktg reads surveys, good to know. Thx WU usa for gr8t service",5,2024-02-07,2
pm_app1_review_17661,1,Love this app! I'm disabled & this app makes sending money home so easy! Everyone should have it. You never know when you'll need to pay a bill or send someone emergency funds. I ABSOLUTELY LOVE THIS APP!,5,2020-10-07,7
pm_app1_review_17662,1,I absolutely LOVE this app!! So easy and convenient. I can send money to my inmate from the comfort of my own home for the same in-store price <3 Not to mention how easy it is! Love it <3,5,2022-09-03,3
pm_app1_review_17663,1,"The new app is so easy to follow and use. One step leads you right in to the next. Very user friendly. This app gets easier to use, every time I use it. I just wish I could find my reward points when I need to use them. But this app is GREAT!!",5,2022-09-16,4
pm_app1_review_17664,1,"This app is great, and a big time saver. Rather than go to the nearest WU, I can send money from anywhere, in a minute. Highly recommend using this app if you send money regularly.",5,2019-06-22,1
pm_app1_review_17665,1,This is the only way I send funds. I love the quick resend feature and the fact that it is safe and secure. This is a great app!,5,2024-03-01,1
pm_app1_review_17666,1,Very convenient and low sending rates. The only thing that I do not like is that online your exchange rate is lower than when you go to a Western Union location. Its unfair because it should be equal. So from now on I will not be using this app.,5,2020-07-02,2
pm_app1_review_17667,1,Have always had a smooth and easy transfer of funds. Ap is well layed out and easy to manage. And useful or necessary information that I need to review is nicely posted for me to look over if there are concerns. Thanks.,5,2022-03-03,1
pm_app1_review_17668,1,Very good experience easy to use. I love the tracking information they give you as well as notification that it was completed.,5,2021-09-12,1
pm_app1_review_17669,1,Very Excellent App. Easy to use and it's fast and reliable! I would recommend it to anybody who want secure money transfers.,5,2019-10-24,6
pm_app1_review_17670,1,Great app. Very easy to use. It guided me through all steps and provided clear drop down menus that had all the information needed.,5,2022-04-16,0
pm_app1_review_17671,1,This App saved my life! I was in a situation where I had just lost my husband.. all income and almost my house. The services Western Union provides turned that all around for me. It is very easy to quickly send money. I will be forever grateful.,5,2021-03-30,29
pm_app1_review_17672,1,very convenient. no more waiting in line or dealing with rude clerks. The app is amazing & easy to use. differently recommend.,5,2019-02-22,4
pm_app1_review_17673,1,"Excellent way to send money through the app... you can send to a western union store for pick up or even to a bank account... even overseas... the fees are reasonable... great app, great service from western union.",5,2020-07-29,11
pm_app1_review_17674,1,About as quick and clean setup and operational as I can imagine. The Quick Resend feature was even easier.,5,2024-04-05,0
pm_app1_review_17675,1,It's was a little tricky because I was sending money to a inmate. And it's the way the prison works but after I figured it out. This app is so much better then going to the store.,5,2024-04-08,1
pm_app1_review_17676,1,I use to send money through WU in store and they would decline me. Until I got the app and now its all good and fast and I dont have a problem anymore so far. Actually my sister told me to get the app and its all good. Thank you so much.,5,2020-12-18,3
pm_app1_review_17677,1,I don't see any ads inside the app which is that as a great thing I'm not sure how to use the point that I am earning from sending money. I give it a five because the episode easy-to-use I haven't had any problems with the app yet,5,2021-08-11,17
pm_app1_review_17678,1,"Although a little high you get what you pay for here, the app runs smoothly, takes very little time with no mess ups or worries that anyone else could be using your account, I really appreciate the work done on producing this app",5,2023-03-09,0
pm_app1_review_17679,1,Excellent and quick. Exchange rates are extremely competitive the one time I checked. Low fees especially when sending international not sure about Brexit.,5,2021-04-07,8
pm_app1_review_17680,1,They have finally fixed all the glitches and it is back to working great. Easy to use and so convenient. I am also confident about WU's security measures.,5,2022-08-07,6
